object_id,object_type,case_id,ticker,company,fiscal_period,source_type,source_ref,section,speaker,topic,span_start_char,span_end_char,source_sha256,text_sha256,normalized_transcript_sha256,provenance_ref,provenance_hash,rights_tier,retrieval_priority,commit_allowed,raw_text_commit_allowed,raw_text_committed
sha256:0648d37c574f91b73595e30f3,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_c8ed45286c4c9997.txt,unknown,unknown,semantic_fallback,28862,31362,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:21c9f87c468e1010e91ad9eedd51d0791539bfa70ad922b6f211acdc5f3d840b,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:d4604a3522675107b099edab9ce68de401c7703fc7414b7c8411f424f25d8bc4,safe_to_download,3,false,false,false
sha256:f8d0c87bbeadbc097f70f14b5,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_d0ba4cf09f6e0aec.txt,unknown,unknown,semantic_fallback,31362,33862,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:042546652d822725c67bab2165732b8bcb713c36da87b035a6c6d249dd5891a0,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:a1056a92c22e0b08cf9516e7f61f30cacee00a4b9b157e69b598b7297fdbb6ce,safe_to_download,3,false,false,false
sha256:18f6c30db02f3b2e45567bcd8,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_d77b12e478fb76dd.txt,unknown,unknown,semantic_fallback,33862,36362,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:f8f082f91e1007dd718ac4c7e9c46f3ea6afec10e42f5396e83a0aa1a101c95d,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:68a5f1d6d0cae4a87dff9f9a40a3512dab944d8d5318e8b6bc1451358b3e45c6,safe_to_download,3,false,false,false
sha256:3d584e5dfae7c49c71ef0d52d,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_e03b9847452d2552.txt,unknown,unknown,semantic_fallback,36362,38862,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:c1fdb63c2d12f21d49f359f8a744b9844f53a30c2ad2f249ccbbaeea45ecf398,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:52d739b7582dd03f0c1de6e4978f08455ae732d1fb6083b42b2fdc0b062f950b,safe_to_download,3,false,false,false
sha256:33c4aee3cacf7d3cb3e738d93,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_7867a913ea4f8348.txt,unknown,unknown,semantic_fallback,38862,41362,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:cd42b86284cba76dda2790e5aa2b498ba50700c64290685947d7c093a4bb0bb3,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:cef2c3599df21df07b7791e57c37c5233ef8231b5f7049f9127743124edbd342,safe_to_download,3,false,false,false
sha256:279ea6c59aacdb764eff7aab1,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_23358000531fd895.txt,unknown,unknown,semantic_fallback,41362,43862,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:6cfff0289bf539e44612cd06ab66f48f807d93e7e53cbd5d822f1a906336f54f,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:f61b379b349f754eb4f328e015b070f5fcff00db88864072060b46bbfb15b5c5,safe_to_download,3,false,false,false
sha256:5e85e099850308b6efa2ded08,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_0a1142833707f821.txt,unknown,unknown,semantic_fallback,43862,46362,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:d31ad627b96ef7fa888d3cb0f70f7e1adff8db3792244fb8d6d2f0dcce1afb29,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:213666f8d98c133e8c72554ddc2ac83174ed6b5fd19ee4deb4e75f4a79f5e744,safe_to_download,3,false,false,false
sha256:bbea69588e6835faca4d9fd19,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_168b665a5f5d2b9d.txt,unknown,unknown,semantic_fallback,46362,48862,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:270501a9afbdfccffb4581b0d6400c4032c8c5c4b6992eabc345f9b3835988b7,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:acb2b9489bde18f50888ce74a29f0b85c105be01a3877a7c7bb948e384176d8b,safe_to_download,3,false,false,false
sha256:fe73cebcc4e64a44a291de81b,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_6e3b57a8456f6848.txt,unknown,unknown,semantic_fallback,48862,51362,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:cbabe05224b5e3952dda50a9071c3d0d92d866115ebcd2e31ac8c692cad00f34,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:61e82085734f8fb333d41e0cb6857ce0316eb3f0877665bc8a90fc2ac261f4b1,safe_to_download,3,false,false,false
sha256:da03e9a50d5b8496c79db3914,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_d3c380a6ce2833a4.txt,unknown,unknown,semantic_fallback,51362,53862,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:b8bbc72336b11231e48602ca482ce03d61811d6318bcf7aa1d587a4ef5c9fa16,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:45382bd7b2311f3e58879423c548fc53a6fce7f772fc8f85b7ceeca72b5d9026,safe_to_download,3,false,false,false
sha256:19a245481e208bd615c92796a,semantic_chunk,hd_2024_q2,HD,The Home Depot Inc.,2024 Q2,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/chunks/transcript/chunk_c1d96d82774a42e5.txt,unknown,unknown,semantic_fallback,53862,54002,sha256:3174638eac245995333789f2ecd92998ac55a9d590e6d5e13130d784923b04bf,sha256:9106f9ccd2e1643fa33a33a00b0c2e553a091a2571f1c08098f4b2e4b8f23952,sha256:7bf93f4dd4bf928ab5b77b112bd349d0f67a05a36747b9a4ccecccd8ecf4fb5b,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q2/metadata/normalized_transcript.json,sha256:9903e3ebae2431225b9d9fa4f94f27784084669abbf8668ef6fd143379c9e42e,safe_to_download,3,false,false,false
sha256:ee9b6cf27233897804c4687a5,event_aligned_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_aab60be671c4ec6c.txt,prepared_remarks,management,prepared_remarks,86,263,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:f11127ce7fbd191abdb25f1869975f0ce854c721f18323ab134df35dbee028ad,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:2a9531595207d32767496072314170b451418f3e236700c0e665f78a287df205,safe_to_download,2,false,false,false
sha256:c93fe61acb1e3b3afe3644d18,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_a1d0a5ef1ac71a92.txt,unknown,unknown,semantic_fallback,3863,6363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:e3008d30b91347ad4ac82a417dd3e1b3a3b655b67b459c5836a93203b53ec319,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:61b42cd7144e58aea741137dcd8128cf7dc15b864b56347efd788c6cd2ab8c16,safe_to_download,3,false,false,false
sha256:a93a26c0c28026b836fd3b440,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_b5db544e75eb4e67.txt,unknown,unknown,semantic_fallback,6363,8863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:4a99769fea6ab621b43fed2d7717cd24f006bc1a8eb4234263549c8f6dfef85d,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:f48d8bee6700bd91c9b7d1e1a4f07e750b5e0d68094399dcb6e37ca000f99d99,safe_to_download,3,false,false,false
sha256:c4bdb8d73a9468402f9c37fe8,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_5bec778b4c895c40.txt,unknown,unknown,semantic_fallback,8863,11363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:8e778f2cfce1dafca231e235ba2d44f1e4b8c3ea30cfd7b6709b94ed0cb8661f,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:e039042e6968e7bfcde8bc2130c46253aec4c73f1f75987fe3ae7d8c76ef783e,safe_to_download,3,false,false,false
sha256:ea944bb90ae8ce506cce801ab,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_198aa77d9231002e.txt,unknown,unknown,semantic_fallback,11363,13863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:cb7834ef4cae1b680e5fbdbbd983a16091e3f9784fb8576a6d61e05c16dcd344,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:c3ed229f3710c46af266e0c2ac3345c4f1dbf10a1bebde07b4dfca9028ad5fd9,safe_to_download,3,false,false,false
sha256:e1944dc145ae844c33ce927eb,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_d7d6eec56856ea58.txt,unknown,unknown,semantic_fallback,13863,16363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:6c057516b8ab386d0fca79529c43809d6ea59e686229fe82062663194b5368b3,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:a4ad579ed9dd21275c63b380fd0f991a016056c1f278e183591476a3944a3b7e,safe_to_download,3,false,false,false
sha256:4039412d46454d67c813f038b,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_d04ac8d8bc9a9815.txt,unknown,unknown,semantic_fallback,16363,18863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:10aeff0acc5f9d39bde1fe82525789a855c859a7c1d2ec10ecdf133b5ca4642c,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:bff0b4236e80b41221a91b7c826bfccbc3dec73c47fc9885a3c67da92f70a377,safe_to_download,3,false,false,false
sha256:acf50e424091967f9aa1a206b,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_3feb49a11108fbfb.txt,unknown,unknown,semantic_fallback,18863,21363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:8697791d975acff5be36a94fe2364d12dfe97e27b699c5d15fd69e5fc059b8a6,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:6d668d7e572d77e92880f6f3e012b486c6b96df271adbdc583ce76d69ec0fb9d,safe_to_download,3,false,false,false
sha256:a6dcfa431baa06f0503698551,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_6dee594d38a6e85a.txt,unknown,unknown,semantic_fallback,21363,23863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:161953f69764127d17b130ae8ec795cfcb8b17468c0d6588f1bc21c06ed36ab7,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:38cb89fc22ceb3146ea60ca9157cb3d6b08481347581f49f23177b02f7ccc463,safe_to_download,3,false,false,false
sha256:c9e0d3e5a1aa0a03df83e05cf,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_942ff2fd62e55548.txt,unknown,unknown,semantic_fallback,23863,26363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:fd3f7bd2985ebef2e2e62038eb46fc51ea7a6709ce0030ba79133373ecd78b16,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:5d7904653b6be277b12ee309569e22cfa4e7f9cea422f564e4f7d80690371d54,safe_to_download,3,false,false,false
sha256:982c62f2ec2e7e771bdba3791,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_4a21d1c3221eb0ee.txt,unknown,unknown,semantic_fallback,26363,28863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:ab93667f6bdf995a98590e6c58550fb1bd78fe0585044b8b9d754ad494cb0d78,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:ccd72d9ec04a6c156d298f1a4928024bcc4e04f388e6d2ba002235b758d1243b,safe_to_download,3,false,false,false
sha256:74f261db99de68ee44892ce54,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_22e54ff8805fb30b.txt,unknown,unknown,semantic_fallback,28863,31363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:ae8296a9251f401f6f429cbcf33352ebecab1e4f30baee8ee09a41c779c964c0,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:073322468a9065302ece5e70835bd1fb4d14cbbfba86953b66893c98656d1899,safe_to_download,3,false,false,false
sha256:9546a6c0da70cd6f9a45fd380,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_8b485e581ae65d89.txt,unknown,unknown,semantic_fallback,31363,33863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:a10f6722924e1d979a1edd622b9e5371baba8a3e8362b56da2d278c4f1c2f859,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:8814e760af13fab58149ca0634ea1581183083218f8f184332165c48f1a16bba,safe_to_download,3,false,false,false
sha256:af3c5df75adbdddc0e88fbe11,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_725d80f64824a195.txt,unknown,unknown,semantic_fallback,33863,36363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:bb72da38daef5923bf2ea11c92a8e334371533ca641a18b1c81ea84bf4ddf539,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:fd5b84afa736c910b877d72813eee48d95f3af83e8b731c047fc668d412b2ebc,safe_to_download,3,false,false,false
sha256:8272ef07b51163b035273c41f,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_2d7aba4e068aec5b.txt,unknown,unknown,semantic_fallback,36363,38863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:93d7fb3ab8fdcf0ba7596db98a139185718797583a37d3c9b192fbeeea33bfe3,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:fd04cdfd743fbc851f2061a6a6d944bfce16e31cb8646a5fccea59df2d090f15,safe_to_download,3,false,false,false
sha256:f272a4704cecdf4ebcac68b89,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_976b31e3c3dfc8c8.txt,unknown,unknown,semantic_fallback,38863,41363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:b9405123e379e3c768e6c121682eab1ea6f5c2dd24dd7dd45361cd86b5d69e91,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:1311a2fac85dcec39f1452d087a8de0f7da3b01590f8c0d2442d8470efb3c747,safe_to_download,3,false,false,false
sha256:c3ebfb2822ba0cc467618003a,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_cca573b4dde0cbed.txt,unknown,unknown,semantic_fallback,41363,43863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:3c86e399bff0f5e0fc86aa05a9e9236f86b5cd4ec0c1c37784f618613526fea0,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:1c59ce5612fe1a3c3abaf6e7f5a7ed906493fc94dc195fc7320dd34c04f9fb5c,safe_to_download,3,false,false,false
sha256:6d5ee53d25cff7f7b4a2a110c,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_f834d25c15659096.txt,unknown,unknown,semantic_fallback,43863,46363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:35a347b1efa5f02dbeb8b13aac13638b755e8aa764f11a5befc00eb6989a6914,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:caf73f9220ae9198c2c5c7c79837962756d90852d9bdf410404da188edb89b3d,safe_to_download,3,false,false,false
sha256:9540a7cc409708b4fd8fb7814,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_d0c82f7a85147b5c.txt,unknown,unknown,semantic_fallback,46363,48863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:a23e8af1cbe575b232f518bdfbe86054a599b837ff564f6b76febba1cd46be89,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:4a4da8b1d479131cf7bf1c96c5a8bc404e3e4739ad7b37173168a36e31be7d11,safe_to_download,3,false,false,false
sha256:de4279f11d81082e25591fe35,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_ff8209d44713047c.txt,unknown,unknown,semantic_fallback,48863,51363,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:5d49175023d6abbb2ddd1e56103e622f50ffa3a778c596e23094047dfae40c06,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:fbefe487c65c0a5229a26179ab2aca3388407422b66735c5c7a1cfe623a31835,safe_to_download,3,false,false,false
sha256:afd65dadf55dbb4b0d8f755a1,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_68e15d878898185b.txt,unknown,unknown,semantic_fallback,51363,53863,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:0ac6b5e87efb51817a7b6a80407a1e5ee7357d9e1b5b32af1fdb2a061c928c42,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:0cd675e9c57dd9a8a69925097d399b8eeb415ca7c222f592fe2216b0f112c64e,safe_to_download,3,false,false,false
