start,end,sentiment_score,rolling_mean_5,rolling_std_5,tone_change_z,is_change,text
463.848,520.002,0.9885056018829346,0.6152141094207764,0.6203383856935483,0.6017546246873186,False,"We started with Click-to-Messaging ads, which let businesses run ads on Facebook and Instagram that start a thread on Messenger, WhatsApp or Instagram Direct so they can communicate with customers directly. This is one of our fastest growing ads products, with a $9 billion annual run rate. This revenue is mostly on Click-to-Messenger today since we started there first, but Click-to-WhatsApp just passed a $1.5 billion run rate, growing more than 80% year-over-year. Paid messaging is another opportunity that we're starting to tap into, and it continues to grow quickly but from a smaller base. We're putting the foundation in place now to scale this with key partnerships like Salesforce, which lets all businesses on their platform use WhatsApp as the main messaging service to answer customer questions, send updates, and sell directly in chat."
520.002,577.694,0.9992259740829468,0.6739843964576722,0.6397132232164826,0.5084177813145048,False,"We also launched JioMart on WhatsApp in India and it's our first end-to-end shopping experience that shows the potential for chat- based commerce through messaging. Between Click-to-Messaging and paid messaging, I’m confident that this is going to be a big opportunity. The last area that I want to discuss today is the metaverse. We just had our Connect conference and announced Quest Pro, which we just started shipping. It’s our new high-end VR headset that delivers high-resolution mixed reality so you can blend virtual objects into the physical environment around you. It's pretty amazing when you see it, and it's going to enable all kinds of new experiences in socializing, gaming, fitness, and work. I'm really looking forward to seeing what people build with this new capability. Work in the metaverse is a big theme for Quest Pro."
577.694,633.079,0.9992592930793762,0.6742907643318177,0.6398685430207968,0.507867642958964,False,"There are 200 million people who get new PCs every year, mostly for work. Our goal for the Quest Pro line over the next several years is to enable more and more of these people to get their work done in virtual and mixed reality, eventually even better than they could on PCs. To deliver a great work and productivity experience, I'm excited about the partnerships we announced with Microsoft bringing their suite of productivity and enterprise management services to Quest, Adobe and Autodesk bringing their creative tools, Zoom bringing their communication platform, Accenture building solutions for enterprises, and more. There's still a long road ahead to build the next computing platform, but we are clearly doing leading work here. This is a massive undertaking and it’s often going to take a few versions of each product before they become mainstream."
633.079,686.156,0.9989608526229858,0.9951658248901367,0.00489835702398009,0.7747552320646333,False,"But I think our work is going to be of historic importance and create the foundation for an entirely new way that we will interact with each other and blend technology into our lives, as well as a foundation for the long term of our business. Between the AI discovery engine, our ads and business messaging platforms, and our future vision for the metaverse, those are three of the areas that we're very focused on. I believe the tougher prioritization, discipline, and efficiency that we're driving across the organization will help us navigate the current environment and emerge an even stronger company. As always, I'm grateful to everyone at Meta for your hard work, and to all of you for being on this journey with us. With that, I'll turn it over to Dave."
686.156,737.31,-0.9984319806098938,0.59750394821167,0.7979786176805266,-1.9999732993603871,False,"Thanks Mark and good afternoon everyone. Let’s begin with our consolidated results. All comparisons are on a year-over-year basis unless otherwise noted. Q3 total revenue was $27.7 billion, down 4% or up 2% on a constant currency basis. Had foreign exchange rates remained constant with Q3 of last year, total revenue would have been approximately $1.8 billion higher. Q3 total expenses were $22.1 billion, up 19% compared to last year. This includes a $413 million impairment of certain operating leases as part of our ongoing work to align our office facilities footprint with our anticipated operating needs. In terms of the specific line items: Cost of revenue decreased 1%, as a reduction in Reality Labs hardware costs was offset by growth in infrastructure and content-related expenses."
737.31,791.541,-0.9992724061012268,0.19994834661483765,0.9788165836448263,-1.2251741263419524,False,"R&D increased 45%, mainly driven by hiring within our Family of Apps and Reality Labs segments, as well as Reality Labs technology development costs. Lastly, Marketing & Sales and G&A increased 6% and 15% respectively, mainly driven by headcount- related costs. Our pace of hiring slowed in the third quarter, consistent with our previously-stated plans. We added 3,700 net new hires in Q3, down from our Q2 net additions of 5,700 despite Q3 typically being a seasonally stronger hiring period. We expect hiring to slow dramatically going forward and to hold headcount roughly flat next year relative to current levels, which I will cover in my outlook section. Third quarter operating income was $5.7 billion, representing a 20% operating margin. Our tax rate was 21%. Net income was $4.4 billion or $1.64 per share."
791.541,850.772,0.9985754489898682,0.1998182415962219,0.9787103719007942,0.8161323618573149,False,"investments in servers, data centers, and network infrastructure. Free cash flow was $173 million. We repurchased $6.5 billion of our Class A common stock in the third quarter and completed an inaugural debt offering of $10 billion. We ended the quarter with $41.8 billion in cash and marketable securities. Moving now to our segment results. I’ll begin with our Family of Apps segment. Our community across the Family of Apps continues to grow. We estimate that approximately 2.9 billion people used at least one of our Family of Apps on a daily basis in September, and that approximately 3.7 billion people used at least one on a monthly basis. Facebook continues to grow globally and engagement remains strong. Facebook daily active users were 1.98 billion, up 3% or 54 million compared to last year. DAUs represented approximately 67% of the 2.96 billion monthly active users in September."
850.772,906.157,-0.9976812601089478,-0.19956986904144286,0.978439033105791,-0.8156986424939685,False,"MAUs grew 48 million or 2% compared to last year. Q3 Total Family of Apps revenue was $27.4 billion, down 4%. Q3 Family of Apps ad revenue was $27.2 billion, down 4% but up 3% on a constant currency basis. Consistent with our expectations, the headwind to year-over-year growth from Apple’s ATT changes diminished in Q3 as we lapped the first full quarter post the launch of iOS14.5. However, this was offset by weak advertising demand, which we believe continues to be impacted by the uncertain and volatile macroeconomic landscape. As a result, our Q3 constant currency growth rate was in-line with our Q2 rate. The healthcare and travel verticals were the largest positive contributors to growth in Q3. However, this was offset by continued softness in other verticals, including online commerce, gaming, financial services and CPG."
906.157,951.157,0.9861845374107361,-0.20212513208389282,0.9753173516682863,1.2183825782059736,False,"On an advertiser size basis, revenue growth from large advertisers remains challenged while we’ve seen more resilience amongst smaller advertisers. Foreign currency was a significant headwind to advertising revenue growth in all international regions. On a user geography basis, year-over-year ad revenue growth was strongest in Asia-Pacific and Rest of World at 6% and 3%, respectively, with both regions continuing to benefit meaningfully from strong growth in click-to-messaging ads. North America and Europe declined 3% and 16%, respectively. In Q3, the total number of ad impressions served across our services increased 17% and the average price per ad decreased 18%. Impression growth was driven by Asia-Pacific and Rest of World."
951.157,1003.08,0.8213813304901123,0.1618375301361084,0.9494563146133882,0.6946541828231091,False,"The year-over-year decline in pricing was primarily driven by strong impression growth, especially from lower monetizing surfaces and regions, foreign currency depreciation and lower advertiser demand. Family of Apps other revenue was $192 million, up 9%, driven by strong business messaging growth from our WhatsApp Business Platform partially offset by a decline in other line items. We continue to direct the majority of our investments toward the development and operation of our Family of Apps. In Q3, Family of Apps expenses were $18.1 billion, representing 82% of our overall expenses. FoA expenses grew 18% driven mostly by employee-related costs, infrastructure-related costs, and the impairment of certain operating leases for office facilities that we plan to exit. Family of Apps operating income was $9.3 billion, representing a 34% operating margin."
1003.08,1060.772,-0.997689962387085,0.16215401887893677,0.9490694060877338,-1.2220855227513292,False,"Within our Reality Labs segment, Q3 revenue was $285 million, down 49% due to lower Quest 2 sales. Reality Labs expenses were $4.0 billion, up 24% due primarily to employee-related costs and technology development expenses. Reality Labs operating loss was $3.7 billion. Turning now to the outlook. We expect fourth quarter 2022 total revenue to be in the range of $30-32.5 billion. Our guidance assumes foreign currency will be an approximately 7% headwind to year-over-year total revenue growth in the fourth quarter, based on current exchange rates. Before turning to the expense outlook, I wanted to provide some context on the approach we are taking towards setting our 2023 budget. We are making significant changes across the board to operate more efficiently. We are holding some teams flat in terms of headcount, shrinking others and investing headcount growth only in our highest priorities."
1060.772,1120.003,-0.7585015296936035,-0.18926137685775757,0.8982433541555787,-0.6337259832787493,False,"As a result, we expect headcount at the end of 2023 will be approximately in-line with third quarter 2022 levels. We have increased scrutiny on all areas of operating expenses. However, these moves follow a substantial investment cycle so they will take time to play out in terms of our overall expense trajectory. Some steps, like the ongoing rationalization of our office footprint, will lead to incremental costs in the near term. This should set us up well for future years, when we expect to return to higher rates of revenue growth. Turning now to the specific expense outlook for 2022 and 2023. We expect 2022 total expenses to be in the range of $85-87 billion, updated from our prior outlook of $85-88 billion. This includes an estimated $900 million in additional charges related to consolidating our office facilities footprint that we expect to record in the fourth quarter of 2022."
1120.003,1173.465,-0.9970476031303406,-0.18913464546203612,0.8981293243001167,-0.899550806113457,False,"We anticipate our full-year 2023 total expenses will be in the range of $96-101 billion. This includes an estimated $2 billion in charges related to consolidating our office facilities footprint. We expect the slight majority of our 2023 expense dollar growth to be driven by operating expenses, with the remaining growth coming from cost of revenue. We expect the percentage growth rate of 2023 operating expenses to decelerate meaningfully as we curtail non-headcount related expense growth and keep 2023 headcount roughly flat with current levels. Conversely, our growth in cost of revenue is expected to accelerate, driven by infrastructure-related expenses and, to a lesser extent, Reality Labs hardware costs driven by the launch of our next generation of our consumer Quest headset later next year. Reality Labs expenses are included in our total expense guidance."
1173.465,1226.927,0.9713091850280762,-0.19210971593856813,0.8942473777105597,1.301003424740494,False,"We do anticipate that Reality Labs operating losses in 2023 will grow significantly year-over-year. Beyond 2023, we expect to pace Reality Labs investments such that we can achieve our goal of growing overall company operating income in the long run. Before turning to our capex outlook, I’d like to provide some context on our infrastructure investment approach. We are currently going through an investment cycle, which is being primarily driven by two large areas of investment: First, we are significantly expanding our AI capacity. These investments are driving substantially all of our capital expenditure growth in 2023. There is some increased capital intensity that comes with moving more of our infrastructure to AI. It requires more expensive servers and networking equipment, and we are building new data centers specifically equipped to support next generation AI-hardware."
1226.927,1272.312,0.9937406182289124,-0.1576378583908081,0.9350430184490038,1.2313641767301375,False,"We expect these investments to provide us a technology advantage and unlock meaningful improvements across many of our key initiatives, including Feed, Reels and ads. We are carefully evaluating the return we achieve from these investments, which will inform the scale of our AI investment beyond 2023. Second, we are making ongoing investments in our data center footprint. In recent years, we have stepped up our investment in bringing more data center capacity online and that work is ongoing in 2023. We believe the additional data center capacity will provide us greater flexibility with the types of servers we purchase and allow us to use them for longer, which we expect to generate greater cost efficiencies over time."
1272.312,1327.312,-0.9881515502929688,-0.15573017597198485,0.93333536207501,-0.8918781052828941,False,"These investments, along with revenue headwinds, are contributing to higher capital expenditures as a percentage of revenue in 2022 and 2023 than we expect over the long-term. Turning now to the specific capex outlook for 2022 and 2023. We expect 2022 capital expenditures, including principal payments on finance leases, to be in the range of $32-33 billion, updated from our prior range of $30-34 billion. For 2023, we expect capital expenditures to be in the range of $34-39 billion, driven by our investments in data centers, servers, and network infrastructure. An increase in AI capacity is driving substantially all of our capital expenditure growth in 2023. Turning to tax. Absent any changes to U.S. tax law, we expect our fourth quarter 2022 and our full year 2023 tax rate to be similar to the third quarter 2022 rate."
1327.312,1384.62,0.9992202520370483,0.1958141803741455,0.9703849240786082,0.8279251374661928,False,"In addition, as noted on previous calls, we continue to monitor developments regarding the viability of transatlantic data transfers and their potential impact on our European operations. In closing, we are pleased with the growth of the community using our Family of Apps and the engagement improvements we are driving with efforts such as Reels and our AI-powered content recommendations. While we are facing near-term headwinds on revenue, the fundamentals are there for a return to stronger top-line growth. We are approaching 2023 with a focus on efficiency and spending discipline, and I am optimistic that these moves will set us up well to achieve our goal of driving operating income growth over the long-term while investing for future growth. On a personal note, I will be closing out a decade at Meta in the next couple weeks including the last 8 years as CFO."
1384.62,1413.851,0.9995108842849731,0.5951258778572083,0.7917063221918631,0.5107765279784714,False,"In my new role, I am looking forward to continuing to help the company achieve its long- term mission and execute on its financial plan. I couldn’t be happier to hand off the CFO role to Susan Li who is one of the most talented executives that I have had a chance to work with in my long career in finance and tech. And with that, Martin, let me open up the call for questions."
1413.851,1439.62,-0.974614679813385,0.205941104888916,0.969457797249875,-1.21774850648606,False,"Thank you. We will now open the lines for a question and answer session. To ask a question, press one followed by the number four on your touchtone phone. Please pick up your handset before asking your question to ensure clarity. If you are streaming today’s call, please mute your computer speakers. And your first question comes from the line of Brian Nowak with Morgan Stanley."
1439.62,1498.466,0.7541152834892273,0.15801603794097902,0.9346255827761691,0.637794702534915,False,"Thanks for taking my questions. If I could squeeze in two. The first one is on CapEx and return on invested capital. The CapEx spend and forward expectations are remaining somewhat higher than investors expected. So Mark, can you maybe just give us some examples of what these new AI investments are going to enable you to do differently going forward than in the past? And what's a reasonable period in which investors should expect to see material incremental engagement or revenue from these? And then the second one is on engagement. I thought your comments about incremental time spent from Reels were interesting. But maybe just to sort of address the big topic around time spent, can you give us any update on what U.S. time spent trends look like just to sort of give investors some incremental confidence in the durability of the platform in your oldest market? Thanks."
1498.466,1552.312,0.999413251876831,0.555528998374939,0.7709463356984846,0.5757654365134621,False,"Yes, hey Brian, why don't I take the time spent question first, and then I'll hand it off to Susan on the CapEx question. So on time spent, we are really pleased with what we're seeing on engagement. And as Mark mentioned, Reels is incremental to time spent. Specifically, in terms of aggregate time spent on Instagram and Facebook, both are up year-over-year in both the U.S. and globally. So while we're not specifically optimizing for time spent, those trends are positive. And we aren't specifically optimizing for time spent because that would tend to tilt us towards longer-form video, and we're actually focused more on short-form and other types of content. So just some color on time spent. And Susan, do you want to take the CapEx question?"
1552.312,1615.004,0.9982801675796509,0.5553409814834595,0.770838213263812,0.5746201712298865,False,"Yes. Thanks, Brian. So as Dave mentioned in his script, we expect 2023 CapEx to be in the range of $34 billion to $39 billion, with our investments in AI driving all of that growth. We're very focused on evaluating the ROI of our AI investments, and that'll inform our level of future spend. But so far, we've seen continued strong impact on our recommendations products from advancing developments in our AI work. In the Q2 call, we had shared that a single AI advancement in scaling our recommendations models had led to a 15% watch time gain for Facebook Reels, and that gain has continued to grow. And we expect that there will be additional Watch time improvements coming from that work. On the ads side, we're also continuing to roll out more AI and ML improvements in some of the new ads offerings, and we're encouraged by all of the early examples that we've seen."
1615.004,1639.235,0.9400491714477539,0.5434486389160156,0.7643250754686673,0.5188898614749118,False,"So this is something that we'll be watching very closely. We think we're early in this journey, but our level of CapEx investment will depend on the returns that we generate through these investments in AI. And if we generate significant engagement and revenue gains, we'll continue investing here. And if we don't, we'll pace our spending accordingly."
1639.235,1644.235,0.7925868034362793,0.8968889355659485,0.10384360723680713,-1.0044155331759272,False,Your next question comes from the line of Mark Shmulik with Bernstein.
1644.235,1692.312,-0.9903693795204163,0.5479920029640197,0.7728689097201268,-1.9904557721716498,False,"Yes, hi, thanks for taking the question. A couple, if I may. Mark, the first one, you kind of mentioned in your opening remarks that you expect to get back to kind of revenue growth in 2023. Any color you can share on kind of the key drivers behind that? And how much of that is macro-driven versus some of these initiatives that you guys are working on? And then secondly, for Susan, as we think about kind of the operating expense guidance into 2023, I know historically, those numbers have tended to skew a bit conservative. How much conservatism is baked in there? And how much flexibility is there to kind of toggle some of those expenses depending on the health of core?"
1692.312,1756.927,0.9876428842544556,0.5456379294395447,0.7715070710237916,0.5729110871639443,False,"So Mark, it's Dave. I'll take the first question. Obviously, we're continuing to see significant macro headwinds in the business. We do think there's a big cyclical factor here, so some of it is just going to depend on the broader economy and recovery that we see. But we're continuing to make progress in a number of areas in terms of growth, and Mark cited one of those, which is click-to-messaging ads, which has been a solid grower. It's a $9 billion revenue run rate today, and we're continuing to make good progress on click-to-messaging ads as a driver that's especially been important in some of the developing markets. And overall, we're focusing on a number of areas to grow revenue as we get through this tough cycle. And we're seeing progress on a number of fronts, but it's going to depend to some extent on what the overall macro climate is like."
1756.927,1776.158,-0.9908798933029175,0.147805917263031,0.9317474204411015,-1.2220970893881087,False,We're not going to be facing as significant headwinds next year from the signals point of view as we are now lapping the big changes that were made on the iOS platform. So that's going to also not factor in as strongly in our growth rates next year.
1776.158,1836.543,-0.9995102882385254,-0.24010597467422484,0.924886284855259,-0.821078575819885,False,"And I'll take that second question on next year's OpEx guide. One thing I'd point out first is just next year's guide includes an estimated $2 billion in 2023 expenses that are one-time charges as part of our office facilities consolidation as we continue to rationalize our real estate footprint. We also expect a little over half of our expense dollar growth in 2023 to come from OpEx, with the rest coming from cost of revenue. On the OpEx side, the growth in 2023 OpEx is primarily driven by headcount-related costs from employees that we've already hired through 2022, and those hires have primarily been concentrated in technical and more senior roles. So we expect the slowdown in payroll growth in 2023 will be the result of the slowdown in headcount growth overall. As we mentioned, we expect to end 2023 with headcount roughly flat to where we are now."
1836.543,1861.543,-0.9648720026016235,-0.5915977358818054,0.7897053032440458,-0.4726753957285553,False,"And on the cost of revenue side, we expect the growth rate of cost of revenue to accelerate in '23 driven by the increased depreciation that we're seeing play through from the big CapEx investments that we've made so far and then as well as from Reality Labs with the launch of the next generation of the consumer Quest headset later next year."
1861.543,1866.928,-0.9937896132469177,-0.5922817826271057,0.7900518302880307,-0.508204418023351,False,Your next question comes from the line of Justin Post with Bank of America.
1866.928,1915.39,-0.9037365913391113,-0.9705576777458191,0.03546365299017323,1.884213293684763,False,"Great, a couple of questions on the Reels transition. When you think about that business, and people coming to the site, do you think -- how does it compare to the News Feed as far as repeat rates or retention? And are you a little worried that it's a little less proprietary than your prior content? And then second, I think there are a lot of questions on CapEx. Just wondering if the build here for this year and next is one-time to kind of get your capabilities in place, and then maybe you can go back to kind of a mid-teens level as a percentage of revenue or is just the transition in the business just a higher capital intensity business. Thank you."
1915.39,1975.005,0.7252868413925171,-0.6273243308067322,0.6771585252816926,1.9974808286384251,False,"So Justin, on the Reels transition, as Mark noted, it is incremental to time spent. So we are seeing a benefit from Reels to contributing to overall engagement on the platform. And it's contributing to healthy engagement dynamics. And I'd say that, coupled with our recommendation engine, which is also increasing engagement on the platform, are both promising trends on the engagement front. From a monetization perspective, we are still working to close the gap between Reels and Feeds and Stories, but it's going to take time before Reels becomes a tailwind to revenue. As Mark mentioned, we're on about a $3 billion run rate today, but Reels was still negative overall to revenue by about $500 million in the quarter. So we expect that it should be a tailwind to the business eventually. And we're sort of saying that's probably in the 12- to 18-month time frame."
1975.005,1982.313,0.9998607635498047,-0.22745012044906615,0.8946988728783802,1.371758611979054,False,"But overall, we're pleased with the impact that Reels has on the business, specifically on the engagement front."
1982.313,2044.621,0.9188504815101624,0.14929437637329102,0.9014391076489008,0.8536972698510922,False,"And on your second question about the CapEx guide, I would really think about our CapEx investment as kind of the AI and non-AI components. On the AI side, which really is driving all of the CapEx growth in 2023, we will be pacing that future investment on the basis of the returns that we're able to see and measure. So frankly, we're hopeful that there will be a big opportunity to invest more here because we expect that this will be a high ROI area of investment for us. On the non-AI side, a lot of that spend is in ongoing investments on our data center footprint where we had stepped up our investment in recent years to build sort of ahead of our anticipated capacity needs, and that work continues in 2023. We do expect this component of our CapEx spend to become more efficient over time, and we're actively looking for more efficiencies there."
2044.621,2060.006,-0.99169921875,0.14971245527267457,0.9009091881905436,-1.2669553035807914,False,"So I don't know that we are benchmarking to an exact number on the combination of those two things. The future intensity, I think, is going to depend on the returns that we generate through those increased AI investments."
2060.006,2116.544,0.5082880258560181,0.4321173787117004,0.7318805461179578,0.10407524499502294,False,"Yes. And maybe I'll just add some color on how I'm seeing this, too, just because the Reels and discovery engine work is such a big part of what we're spending our time and energy on right now. I think there are two comparisons to the things that we've done in the past here that are worth anchoring on. For Reels monetization specifically, any time we've had a new format, like when we added Stories or even before that when we were primarily on desktop and we shifted to mobile feed, we sort of had this dynamic where we focused on increasing engagement and growing demand for the product. But while that was happening, monetization efficiency for the new format lagged behind kind of the News Feed or mobile News Feed compared to Stories for some period while that was ramping up."
2116.544,2176.544,0.9792014360427856,0.48290029764175413,0.7587758267883343,0.6540813780292952,False,"And while it's really hard for us to answer questions now that are like what is the eventual monetization efficiency going to be, it's really hard to predict that in advance. What I can say is I think on Stories, we've ended up achieving something that was way greater than what we even hoped to achieve at the time, right, in terms of where we thought that Stories could net out. And a lot of the progress that we've been making on Reels monetization so far has been at a clip that we've been pretty happy with. So obviously, we want to close the monetization gap as quickly as possible. We want this to be a tailwind, not a headwind. I think we're going to get there. It's -- but I think we've gone through a few of these transitions, and I think that'll just take some time."
2176.544,2234.621,0.9866308569908142,0.4802543163299561,0.756989448224523,0.6689347412286082,False,"On the engagement side, in terms of how incremental this is, the basic way to think about this is you have a set amount of inventory across the system. There's content from family and friends, which is quite differentiated and valuable and accounts that you follow. But now there's this whole larger corpus that we can use AI to effectively understand what the content means and understand individually what you might be interested in, just have access to a much bigger corpus of content to put into your feeds and increase engagement. And we're seeing that start to work already and be incremental in terms of having more people use the services, having them spend more time, having them spend -- just engage more in feeds overall. So that part of things we think is going well. We think we'll -- we should be able to continue driving results."
2234.621,2293.083,-0.6649269461631775,0.1634988307952881,0.8345739587824925,-0.9926331492142456,False,"Some of the results already have been due to some of the AI investments and infrastructure that we've made. If our bets are correct, then the AI CapEx that we're bringing online should be able to drive incremental engagement that's pretty meaningful there. But we think qualitatively that investment makes just a lot of sense given the direction that the world seems to be going in. And I do think that our somewhat unique mix of both having the kind of social friends and family content and the ability to drive recommendations, which I agree with some -- the premise of the question there, and that creators do want their content to be on multiple platforms, which I think is a little bit different from friends content where you want to, for the most part, share where your friends are, and you're not trying to have it be everywhere."
2293.083,2325.006,0.9768369793891907,0.5572060704231262,0.6378993527191364,0.6578324733789558,False,"I think we should be able to do pretty well on both of those, and that should grow over time. But that's -- it's hard for us to be more specific than that now, but I do think that these trends -- I mean I get that this takes a little longer to play out than you would want. But we've been through a couple of these cycles before already, and I'm pretty confident this is going in a good direction."
2325.006,2330.006,-0.963043212890625,0.2629398226737976,0.8843505760168673,-1.386308856252771,False,Your next question comes from the line of Doug Anmuth with JPMorgan.
2330.006,2360.391,-0.9960331320762634,-0.13210709095001222,0.9167389583403215,-0.9423904517926417,False,"Thanks for taking the questions. I have two. Dave, you talked about the ATT impact diminishing in 3Q just as you lap the rollout. Curious if you're seeing any meaningful improvements around ATT. Or is this just a function of the year-over-year comp dynamic? And then second, can you just talk about your efforts to attract content creators to Reels? And does revenue sharing impact your margin structure versus the current ad formats and surfaces? Thanks."
2360.391,2404.237,-0.9968134760856628,-0.5287959575653076,0.7630706180352331,-0.6133344771227262,False,"So in terms of ATT impact, we're -- the primary factor is the lapping factor relative to Q2. So in Q2 of 2021, ATT had not been fully rolled out. It was largely rolled out by Q3 of '21. So the fact that we were lapping that period in the third quarter, we got a benefit relative to the second quarter, but that was offset by continued macro weakness. In terms of the efforts to attract content creators, and specifically as it relates to the overall cost structure, we don't anticipate that that's going to have a meaningful impact to the cost structure. And obviously, it's factored into our expense guidance."
2404.237,2409.237,-0.9783072471618652,-0.5914720177650452,0.7842539322631012,-0.4932525212599695,False,Your next question comes from the line of Eric Sheridan with Goldman Sachs.
2409.237,2460.391,0.7902106046676636,-0.6287972927093506,0.7096138427595601,1.9996902707798776,False,"Thanks for taking the questions. Maybe two, if I can. Mark, I would love you to weigh in. Obviously, the company has faced a lot of headwinds from platform changes, competitive dynamics, and a lot of macro impact, as we've talked about over the last 12 to 24 months. How much of this investment cycle is informed by your views around future- proofing the platform, so there are less externalities that can impact it and you're in control more of your own destiny versus elements of curveballs that can be thrown at you that can cause volatility in the business in the medium to long term? And then I'd love to ask one on the metaverse. Understood on the investment cadence in the metaverse over the next couple of years."
